2026-08-01 10:06:00,857 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:06:27,503 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:06:27,525 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:06:37,414 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:06:39,004 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:06:39,809 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:06:46,598 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:06:49,572 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:06:55,824 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:07:06,262 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:07:11,567 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:07:13,630 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:07:19,581 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:07:39,049 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:08:28,438 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:09:12,277 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:09:15,721 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:11:03,707 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:11:24,127 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:15:30,605 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:15:33,030 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:15:33,034 [WARNING] django.request: Not Found: /favicon.ico
2026-08-01 10:15:43,182 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:15:43,268 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:15:47,753 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:16:16,088 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:16:16,163 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:16:17,786 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:16:23,344 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:16:25,558 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:17:05,620 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:17:11,266 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:17:18,488 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:17:18,515 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:19:39,488 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:20:20,151 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:20:28,831 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:20:28,925 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:20:32,298 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:20:32,315 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:20:47,578 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:20:47,662 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:20:48,832 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:20:48,855 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:21:41,332 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:21:41,442 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:21:47,575 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:21:47,671 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:21:56,290 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:21:56,400 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:22:01,168 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:22:01,339 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:22:25,610 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:22:27,327 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:22:27,363 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:22:30,708 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:22:30,740 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:22:50,908 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:22:53,672 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 10:22:53,700 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 16:50:26,116 [WARNING] django.request: Not Found: /favicon.ico
2026-08-01 16:51:29,210 [WARNING] django.request: Not Found: /media/t\xe9l\xe9chargement.jpg
2026-08-01 16:55:34,294 [INFO] sgn: PLAN_MODIFIE slug=test sa=superadmin@test.local
2026-08-01 16:55:58,160 [WARNING] django.request: Not Found: /favicon.ico
2026-08-01 16:55:58,205 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:02,208 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:27,079 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:31,318 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:31,383 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:36,574 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:36,647 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:40,363 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:43,651 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:43,715 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:50,902 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:01:50,959 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:04,373 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:04,421 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:07,395 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:13,581 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:16,373 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:16,495 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:28,398 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:28,442 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:31,537 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:31,676 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:35,628 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:37,143 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:38,871 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:38,940 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:39,924 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:02:40,021 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:03:02,157 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:03:02,199 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:03:18,201 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:03:37,334 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:03:42,448 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:03:42,504 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:03:49,018 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:03:49,095 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:04:03,820 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:04:03,880 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:04:52,238 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:04:52,320 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:05:04,509 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:05:04,630 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:05:15,917 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:05:16,047 [WARNING] django.request: Not Found: /favicon.ico
2026-08-01 17:05:34,516 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:05:34,753 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:05:58,548 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:05:58,723 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:06:07,620 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:06:18,482 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:06:41,458 [INFO] sgn: PAIEMENT_ENREGISTRE ref=5227FAF90D eleve=DIBWE KALONGA Yannick frais=Assurance scolaire montant=10 comptable=jocelyne
2026-08-01 17:06:41,678 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:06:41,873 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:07:42,353 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:07:42,553 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:07:52,484 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:07:52,518 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:07:56,312 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:07:56,365 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:00,361 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:00,451 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:03,158 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:03,309 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:11,935 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:12,114 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:13,241 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:17,087 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:18,145 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:18,201 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:39,323 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:39,739 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:54,390 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:54,498 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:58,773 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:08:58,866 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:09:17,313 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:09:17,363 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:09:32,383 [INFO] sgn: DEMANDE_ABONNEMENT ecole=École Primaire Saint-Gabriel plan=Test
2026-08-01 17:09:32,658 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:09:43,166 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:10:43,782 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:10:53,009 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:11:08,089 [INFO] sgn: DEMANDE_ABONNEMENT ecole=École Primaire Saint-Gabriel plan=Démonstration
2026-08-01 17:11:08,397 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:11:53,747 [INFO] sgn: DEMANDE_APPROUVEE pk=2 ecole=École Primaire Saint-Gabriel plan=Démonstration par=superadmin@test.local
2026-08-01 17:12:00,693 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:12:00,733 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:12:02,347 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:12:12,145 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:12:13,601 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:12:34,699 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:12:56,492 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:13:10,187 [INFO] sgn: DEMANDE_APPROUVEE pk=1 ecole=École Primaire Saint-Gabriel plan=Test par=superadmin@test.local
2026-08-01 17:13:22,008 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:15:35,649 [INFO] sgn: PLAN_CREE slug=standard sa=superadmin@test.local
2026-08-01 17:15:44,301 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:16:06,800 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:16:06,842 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:16:18,175 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:16:18,206 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:18:15,881 [INFO] sgn: PLAN_CREE slug=premium sa=superadmin@test.local
2026-08-01 17:18:26,253 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:18:50,983 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:19:10,301 [WARNING] django.request: Not Found: /favicon.ico
2026-08-01 17:19:10,545 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:19:51,553 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:19:51,612 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:20:02,603 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:20:15,395 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:20:15,550 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:20:32,400 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:20:58,233 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:20:58,311 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:04,836 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:09,264 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:11,620 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:13,703 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:15,810 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:15,859 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:19,142 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:19,199 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:25,099 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:34,344 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:42,212 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:44,058 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:59,785 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:21:59,877 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:22:00,953 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:22:24,411 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:24:17,912 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:24:31,128 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:24:31,173 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:24:49,452 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:25:27,080 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:25:28,414 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:25:35,682 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:25:35,729 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:27:19,765 [INFO] sgn: CREDENTIALS_EMAIL_SENT to=landkay2004@gmail.com via=console
2026-08-01 17:27:19,765 [INFO] sgn: ECOLE_CREEE schema=complexe_scolaire_klass par superadmin@test.local
2026-08-01 17:27:40,866 [WARNING] django.request: Not Found: /favicon.ico
2026-08-01 17:27:41,117 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:28:03,372 [WARNING] django.request: Not Found: /favicon.ico
2026-08-01 17:28:03,538 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:29:13,048 [INFO] sgn: ONBOARDING_STEP1_DONE admin=landkay2004@gmail.com
2026-08-01 17:33:03,667 [INFO] sgn: ONBOARDING_TERMINE admin=landkay2004@gmail.com ecole=complexe_scolaire_klass
2026-08-01 17:33:36,846 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:33:39,673 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:33:39,756 [WARNING] django.request: Not Found: /manifest.json
2026-08-01 17:33:54,700 [WARNING] django.request: Not Found: /manifest.json
